1699,Kaoru Mitoma,JPN,Attaquant,Brighton,Premier League,27,1997,29,26,2315,25.7,7,3,10,7,0,0,1,0,7.3,7.3,4.3,11.6,127,75,258,0.27,0.12,0.39,0.27,0.39,0.28,0.17,0.45,0.28,0.45,25.7,77,2.99,64,0,5,3,4,1,8,0.31,7,0,0,0,1,0,642,849,75.6,8425,1905,431,499,86.4,160,225,71.1,22,48,45.8,3,4.3,3.7,-1.3,33,30,31,8,75,0,34,21,5,63,12,20,0,0,0,80,23,25,47.9,7,47,21,44.7,1.83,0.82,0.15,0.33,13.9,0,0,0,0.16,-0.3,-0.3,36,20,13,13,10,15,41,36.6,26,42,3,39,12,48,9,0,80,88.7,26,85,13,3,31,0,1.62,42,33,9,0.35,1.27,37.4,33.7,3.7,0.15,0.5,1177,14,136,410,655,144,1177,115,44,38.3,66,57.4,708,5677,3318,127,69,51,45,20,830,258
1715,Mikey Moore,ENG,Attaquant,Tottenham,Premier League,17,2007,7,2,185,2.1,0,1,1,0,0,0,0,0,0.2,0.2,0.3,0.5,9,7,30,0.0,0.49,0.49,0.0,0.49,0.1,0.16,0.26,0.1,0.26,2.1,10,4.86,6,2,0,1,1,0,2,0.97,1,0,0,1,0,0,48,67,71.6,593,166,30,31,96.8,13,20,65.0,1,5,20.0,1,0.3,0.5,0.7,3,1,5,1,7,0,3,4,2,12,1,0,0,0,0,5,1,4,20.0,0,3,0,0.0,1.46,0.0,0.0,0.0,19.5,0,0,0,0.07,-0.2,-0.2,0,0,0,0,0,0,1,0.0,1,1,0,1,1,1,1,0,26,7.1,2,53,0,5,16,5,1.29,4,1,3,1.46,1.13,3.5,1.9,1.6,0.78,0.88,96,1,10,22,65,12,96,11,1,9.1,9,81.8,68,521,239,9,3,4,6,4,73,30
1742,Divin Mubama,ENG,Attaquant,Manchester City,Premier League,20,2004,1,0,28,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.12,0.12,0.12,0.3,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,2,3,66.7,44,18,1,1,100.0,0,0,0.0,1,1,100.0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,0,1,0,0.0,3.21,0.0,0.0,0.0,17.2,0,0,0,0.04,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,28,1.1,0,0,0,1,28,4,3.0,1,0,1,3.21,2.73,0.6,0.0,0.6,1.97,1.57,5,0,0,2,3,1,5,0,0,0.0,0,0.0,2,14,0,0,0,0,0,1,3,0
1743,Mykhailo Mudryk,UKR,Attaquant,Chelsea,Premier League,24,2001,7,1,151,1.7,0,0,0,0,0,0,0,0,0.3,0.3,1.0,1.2,7,5,12,0.0,0.0,0.0,0.0,0.0,0.15,0.58,0.73,0.15,0.73,1.7,6,3.6,4,1,0,0,1,0,0,0.0,0,0,0,0,0,0,28,42,66.7,431,165,17,24,70.8,10,15,66.7,1,2,50.0,0,1.0,0.5,-1.0,2,2,2,1,5,0,2,2,1,7,0,2,0,0,0,9,2,4,33.3,0,1,1,100.0,0.6,0.6,0.0,0.0,11.6,0,0,0,0.25,-0.3,-0.3,2,2,2,0,0,0,0,0.0,0,3,1,2,0,2,1,0,22,5.8,1,45,0,6,18,5,1.86,4,2,2,1.19,0.68,3.0,3.7,-0.7,-0.41,-1.03,62,3,12,15,38,6,62,8,3,37.5,5,62.5,39,468,227,7,8,0,3,7,42,12
1753,Rodrigo Muniz,BRA,Attaquant,Fulham,Premier League,23,2001,28,6,819,9.1,6,1,7,6,0,0,1,0,4.7,4.7,0.7,5.4,4,23,29,0.66,0.11,0.77,0.66,0.77,0.52,0.08,0.6,0.52,0.6,9.1,12,1.32,8,0,1,1,1,1,1,0.11,1,0,0,0,0,0,82,125,65.6,1347,434,40,59,67.8,28,39,71.8,10,12,83.3,1,0.7,0.2,0.3,7,11,3,0,23,0,11,25,2,1,5,4,0,0,0,11,58,58,50.0,6,31,15,48.4,3.41,1.65,0.19,0.4,12.3,0,0,0,0.15,1.3,1.3,9,4,3,4,2,4,4,100.0,0,9,2,7,5,14,12,0,29,31.4,6,74,0,22,17,1,1.61,21,14,7,0.77,0.87,14.6,12.5,2.2,0.24,0.01,274,12,25,141,112,45,274,14,5,35.7,6,42.9,136,571,154,4,4,1,42,20,206,29
1762,Jacob Murphy,ENG,Attaquant,Newcastle Utd,Premier League,30,1995,25,21,1680,18.7,5,8,13,5,0,0,3,0,3.8,3.8,6.3,10.1,57,56,152,0.27,0.43,0.7,0.27,0.7,0.2,0.34,0.54,0.2,0.54,18.7,54,2.9,41,4,3,2,2,2,9,0.48,9,0,0,0,0,0,478,692,69.1,7128,2327,293,349,84.0,142,216,65.7,31,72,43.1,8,6.3,3.7,1.7,27,39,27,8,56,0,9,8,2,75,11,12,0,0,0,71,3,11,21.4,5,32,12,37.5,1.71,0.64,0.16,0.42,18.1,0,0,0,0.12,1.2,1.2,19,12,7,7,5,14,24,58.3,10,26,0,26,11,30,19,1,67,66.7,21,74,5,4,30,2,1.6,36,24,12,0.64,0.96,35.0,20.6,14.4,0.77,1.15,889,13,131,339,427,62,889,46,22,47.8,22,47.8,532,3168,1671,57,25,21,24,30,639,152
1795,Iliman Ndiaye,SEN,Attaquant,Everton,Premier League,25,2000,24,22,1877,20.9,6,0,6,5,1,1,3,0,3.6,2.8,1.5,4.3,71,38,95,0.29,0.0,0.29,0.24,0.24,0.17,0.07,0.25,0.13,0.21,20.9,53,2.54,40,0,7,0,6,0,5,0.24,3,0,1,0,1,0,457,565,80.9,7012,1459,258,304,84.9,155,180,86.1,33,46,71.7,0,1.5,1.0,-1.5,16,31,13,5,38,0,17,41,5,32,17,22,0,0,0,145,4,14,22.2,6,24,10,41.7,1.15,0.48,0.21,0.5,16.5,0,1,1,0.12,2.4,2.2,44,22,18,13,13,18,43,41.9,25,21,4,17,17,61,19,1,78,71.9,22,83,13,2,31,0,1.13,24,20,4,0.19,1.17,21.4,24.2,-2.8,-0.14,0.01,840,29,178,347,362,65,839,123,58,47.2,56,45.5,483,3901,1952,71,37,27,43,35,509,95
1808,Reiss Nelson,ENG,Attaquant,Arsenal,Premier League,25,1999,1,0,3,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,1,0,0,1,0,0,1,0.0,1,0,0,0,0,1,1,0,3,0.1,0,0,0,1,3,1,3.0,0,0,0,0.0,-1.0,0.0,0.0,0.0,0.1,-0.58,2,0,1,1,0,0,2,0,0,0.0,0,0.0,1,4,4,0,0,0,0,0,1,0
1809,Reiss Nelson,ENG,Attaquant,Fulham,Premier League,25,1999,11,5,487,5.4,1,1,2,1,0,0,1,0,1.1,1.1,1.0,2.1,45,35,63,0.18,0.18,0.37,0.18,0.37,0.2,0.18,0.39,0.2,0.39,5.4,31,5.73,21,2,3,4,0,1,1,0.18,1,0,0,0,0,0,232,268,86.6,3429,761,136,147,92.5,77,91,84.6,12,19,63.2,1,1.0,1.0,0.0,13,7,15,3,35,0,6,9,1,23,5,6,0,0,0,29,0,4,0.0,1,12,6,50.0,2.22,1.11,0.08,0.17,15.4,0,0,0,0.09,-0.1,-0.1,8,6,3,3,2,5,13,38.5,8,11,0,11,5,13,2,0,44,18.7,5,73,0,6,21,0,1.64,5,9,-4,-0.74,-1.12,7.6,6.2,1.4,0.26,0.03,347,5,30,110,212,35,347,35,13,37.1,13,37.1,259,1956,960,45,25,21,14,8,274,63
1814,Pedro Neto,POR,Attaquant,Chelsea,Premier League,25,2000,26,16,1531,17.0,3,4,7,3,0,0,7,0,2.0,2.0,4.3,6.4,91,39,147,0.18,0.24,0.41,0.18,0.41,0.12,0.25,0.37,0.12,0.37,17.0,60,3.53,46,4,5,3,2,0,7,0.41,4,1,2,0,0,0,459,588,78.1,7256,1397,236,257,91.8,170,206,82.5,34,77,44.2,4,4.3,3.3,-0.3,31,15,21,11,39,0,16,22,3,83,7,8,0,0,0,57,9,20,31.0,3,37,10,27.0,2.18,0.59,0.08,0.3,18.2,0,0,0,0.06,1.0,1.0,15,8,5,8,2,6,15,40.0,9,10,1,9,7,22,3,0,59,58.7,16,79,9,10,27,1,1.54,29,19,10,0.59,0.09,27.8,21.5,6.3,0.37,-0.47,767,6,70,235,473,82,767,78,24,30.8,36,46.2,502,4283,2211,91,43,35,31,21,563,147
1839,Christopher Nkunku,FRA,Attaquant,Chelsea,Premier League,27,1997,25,8,872,9.7,3,2,5,3,0,0,2,0,4.7,4.6,2.0,6.6,16,25,64,0.31,0.21,0.52,0.31,0.52,0.48,0.21,0.69,0.48,0.69,9.7,33,3.4,20,0,5,5,1,2,4,0.41,1,0,1,1,1,0,285,319,89.3,3793,738,174,191,91.1,93,101,92.1,6,6,100.0,2,2.0,1.0,0.0,13,24,7,0,25,0,14,11,2,4,7,8,0,0,0,27,14,21,40.0,3,24,11,45.8,2.48,1.14,0.13,0.27,12.9,0,0,0,0.19,-1.7,-1.6,12,8,3,4,5,6,8,75.0,2,9,2,7,7,19,10,0,35,33.4,8,78,2,17,15,4,1.72,16,16,0,0.0,-0.83,20.6,15.4,5.2,0.54,-0.04,428,10,50,171,209,50,428,25,9,36.0,13,52.0,264,1296,580,16,14,12,16,14,336,64
1851,Darwin Núñez,URU,Attaquant,Liverpool,Premier League,25,1999,23,8,970,10.8,5,2,7,5,0,0,7,0,5.0,5.0,1.1,6.1,20,21,64,0.46,0.19,0.65,0.46,0.65,0.46,0.1,0.56,0.46,0.56,10.8,23,2.13,14,0,4,1,2,2,4,0.37,3,0,0,0,1,0,134,190,70.5,2018,492,72,89,80.9,42,57,73.7,11,15,73.3,2,1.1,0.4,0.9,8,9,0,0,21,0,25,14,10,2,3,15,1,0,0,35,15,29,34.1,5,30,12,40.0,2.78,1.11,0.17,0.42,13.7,0,0,0,0.17,0.0,0.0,18,15,10,3,5,5,15,33.3,10,6,0,6,3,21,12,0,42,37.2,8,78,2,15,23,4,2.35,26,17,9,0.84,-0.98,23.1,12.5,10.7,0.99,-0.61,309,10,42,103,174,60,309,21,8,38.1,12,57.1,167,911,484,20,16,10,20,17,202,64
1854,Ethan Nwaneri,ENG,Attaquant,Arsenal,Premier League,18,2007,19,7,606,6.7,3,1,4,3,0,0,1,0,0.8,0.8,0.8,1.6,35,24,84,0.45,0.15,0.59,0.45,0.59,0.12,0.12,0.24,0.12,0.24,6.7,16,2.37,8,2,3,2,1,0,2,0.3,2,0,0,0,0,0,219,279,78.5,3147,904,140,153,91.5,57,78,73.1,13,26,50.0,1,0.8,1.2,0.2,8,12,9,4,24,0,6,4,3,40,1,6,0,0,0,29,3,6,33.3,3,17,6,35.3,2.52,0.89,0.18,0.5,19.8,1,0,0,0.05,2.2,2.2,9,6,4,2,3,5,14,35.7,9,7,1,6,1,10,2,1,32,23.2,7,67,1,12,11,8,1.89,10,3,7,1.04,0.05,9.0,4.0,5.0,0.75,0.09,361,2,37,123,204,26,361,44,26,59.1,13,29.5,250,1992,978,35,16,13,14,15,267,84
1865,Chidozie Obi-Martin,DEN,Attaquant,Manchester Utd,Premier League,17,2007,3,0,28,0.3,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,6,8,75.0,99,30,2,2,100.0,3,4,75.0,1,2,50.0,0,0.0,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,7,1,1,50.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,1,0,9,1.1,0,0,0,3,9,2,1.33,3,0,3,9.64,9.85,0.5,0.4,0.0,0.13,0.32,16,1,4,7,5,1,16,1,0,0.0,1,100.0,7,47,26,1,0,0,2,1,9,2
1869,Wilson Odobert,FRA,Attaquant,Tottenham,Premier League,20,2004,8,4,353,3.9,0,0,0,0,0,0,0,0,0.7,0.7,0.1,0.7,25,14,35,0.0,0.0,0.0,0.0,0.0,0.17,0.02,0.19,0.17,0.19,3.9,6,1.53,4,0,0,2,0,0,0,0.0,0,0,0,0,0,0,108,142,76.1,1469,247,73,79,92.4,28,39,71.8,4,7,57.1,0,0.1,0.2,-0.1,3,4,7,2,14,0,0,3,0,10,1,2,0,0,0,21,3,2,60.0,0,9,1,11.1,2.29,0.25,0.0,0.0,16.5,0,0,0,0.07,-0.7,-0.7,5,2,2,2,1,4,6,66.7,2,2,0,2,1,6,1,1,44,13.5,4,74,1,4,15,0,1.25,7,6,1,0.25,-0.18,5.5,6.6,-1.1,-0.29,-0.29,201,3,19,74,109,25,201,22,8,36.4,12,54.5,149,1157,654,25,13,14,13,8,152,35
1872,Chiedozie Ogbene,IRL,Attaquant,Ipswich Town,Premier League,27,1997,5,3,238,2.6,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,7,0,15,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.03,2.6,3,1.13,2,0,0,0,1,0,0,0.0,0,0,0,0,0,0,32,43,74.4,415,27,20,24,83.3,8,10,80.0,1,1,100.0,0,0.1,0.0,-0.1,2,0,0,0,0,0,2,7,1,4,1,3,0,0,0,6,1,6,14.3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,7,3,1,2,4,2,4,50.0,2,1,0,1,1,8,3,0,48,9.1,3,63,0,2,25,2,0.6,4,3,1,0.38,1.71,1.7,2.3,-0.6,-0.24,0.88,70,3,11,19,40,6,70,7,1,14.3,3,42.9,41,330,139,7,2,2,4,2,43,15
1902,Paul Onuachu,NGA,Attaquant,Southampton,Premier League,30,1994,19,8,764,8.5,3,1,4,3,0,0,3,0,2.8,2.8,0.5,3.3,6,11,27,0.35,0.12,0.47,0.35,0.47,0.33,0.06,0.39,0.33,0.39,8.5,9,1.06,8,0,0,1,0,0,1,0.12,1,0,0,0,0,0,126,203,62.1,1851,295,68,106,64.2,34,54,63.0,11,17,64.7,1,0.5,0.3,0.5,8,12,2,0,11,0,23,12,7,0,1,2,0,0,0,13,76,45,62.8,3,25,12,48.0,2.95,1.41,0.12,0.25,10.3,0,0,0,0.11,0.2,0.2,6,2,1,4,1,2,5,40.0,3,5,1,4,1,7,11,0,40,29.3,8,73,4,11,16,2,0.37,9,23,-14,-1.65,0.06,8.6,19.7,-11.2,-1.32,0.11,330,11,32,180,120,48,330,21,7,33.3,10,47.6,155,635,197,6,3,2,34,27,270,27
1924,William Osula,DEN,Attaquant,Newcastle Utd,Premier League,21,2003,10,0,71,0.8,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,1,1,6,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.11,0.0,0.11,0.8,1,1.27,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,3,7,42.9,41,19,1,4,25.0,1,2,50.0,0,0,0.0,0,0.1,0.0,-0.1,1,0,1,0,1,0,1,1,1,0,1,0,0,0,0,1,2,0,100.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,1,0,0,0,1,0,1,0.0,1,0,0,0,1,2,1,0,7,2.8,0,0,0,10,7,18,1.2,0,3,-3,-3.8,-4.24,1.0,2.5,-1.5,-1.91,-2.36,19,1,1,10,8,2,19,2,1,50.0,1,50.0,11,59,14,1,1,0,3,4,11,6
1927,Dango Ouattara,BFA,Attaquant,Bournemouth,Premier League,23,2002,26,15,1518,16.9,7,4,11,7,0,0,1,0,7.2,7.2,4.5,11.7,58,31,154,0.42,0.24,0.65,0.42,0.65,0.42,0.27,0.69,0.42,0.69,16.9,55,3.26,44,0,1,9,0,1,6,0.36,4,0,1,1,0,0,275,451,61.0,4349,1264,155,213,72.8,99,155,63.9,17,46,37.0,4,4.5,2.7,-0.5,26,13,20,8,31,0,12,11,13,64,7,23,0,0,0,67,31,47,39.7,7,48,17,35.4,2.85,1.01,0.15,0.41,12.7,0,0,0,0.15,-0.2,-0.2,29,23,10,10,9,15,33,45.5,18,26,8,18,7,36,39,0,58,58.2,15,81,5,11,27,0,1.58,31,17,14,0.83,0.99,29.5,24.7,4.8,0.29,-0.48,713,46,123,225,379,101,713,57,26,45.6,27,47.4,358,2622,1264,58,23,31,47,27,426,154
2031,Jaden Philogene Bidace,ENG,Attaquant,Aston Villa,Premier League,23,2002,11,2,332,3.7,0,0,0,0,0,0,4,1,0.5,0.5,0.3,0.8,7,4,17,0.0,0.0,0.0,0.0,0.0,0.13,0.08,0.2,0.13,0.2,3.7,5,1.36,3,0,0,0,1,1,0,0.0,0,0,0,0,0,0,63,86,73.3,850,161,40,49,81.6,18,21,85.7,2,3,66.7,0,0.3,0.2,-0.3,1,1,3,0,4,1,12,8,1,4,3,5,0,0,0,21,0,5,0.0,0,7,0,0.0,1.9,0.0,0.0,0.0,16.0,0,0,0,0.07,-0.5,-0.5,11,5,4,7,0,4,6,66.7,2,5,0,5,3,14,2,1,30,12.7,2,78,1,9,20,3,1.64,2,5,-3,-0.81,-0.77,4.7,4.7,0.0,-0.01,-0.06,145,4,27,54,66,14,145,15,4,26.7,8,53.3,75,520,239,7,5,7,7,3,83,17
2032,Jaden Philogene Bidace,ENG,Attaquant,Ipswich Town,Premier League,23,2002,7,5,458,5.1,2,0,2,2,0,0,0,0,1.9,1.9,0.2,2.1,13,10,34,0.39,0.0,0.39,0.39,0.39,0.37,0.05,0.42,0.37,0.42,5.1,9,1.76,6,0,1,1,1,0,0,0.0,0,0,0,0,0,0,94,129,72.9,1522,407,53,63,84.1,30,41,73.2,6,12,50.0,0,0.2,0.2,-0.2,5,7,4,3,10,0,6,9,1,13,10,7,0,0,0,23,5,3,62.5,2,11,5,45.5,2.16,0.98,0.18,0.4,16.5,0,0,0,0.18,0.1,0.1,14,7,6,6,2,8,15,53.3,7,10,1,9,10,24,9,1,65,17.5,5,81,2,2,28,1,0.0,3,16,-13,-2.55,-1.68,4.5,8.5,-4.0,-0.79,0.31,214,10,52,64,100,17,214,18,5,27.8,11,61.1,125,856,302,13,3,5,10,10,130,34
2087,Jacob Ramsey,ENG,Attaquant,Aston Villa,Premier League,23,2001,21,15,1248,13.9,1,3,4,1,0,0,1,0,1.3,1.3,1.8,3.1,49,58,84,0.07,0.22,0.29,0.07,0.29,0.09,0.13,0.22,0.09,0.22,13.9,42,3.03,32,0,4,1,5,0,6,0.43,6,0,0,0,0,0,393,464,84.7,5124,1237,277,301,92.0,92,112,82.1,11,16,68.8,3,1.8,1.8,1.2,13,24,18,1,58,0,11,21,5,9,7,11,0,0,0,57,6,9,40.0,1,15,4,26.7,1.08,0.29,0.07,0.25,16.0,0,0,0,0.09,-0.3,-0.3,20,11,10,8,2,7,15,46.7,8,18,3,15,7,27,6,1,59,47.8,15,68,2,6,38,0,1.62,20,23,-3,-0.22,-0.15,17.7,19.8,-2.1,-0.15,-0.37,594,10,107,219,277,52,594,35,20,57.1,9,25.7,392,2646,1343,49,26,14,32,17,458,84
2092,Marcus Rashford,ENG,Attaquant,Manchester Utd,Premier League,27,1997,15,12,978,10.9,4,1,5,4,0,0,2,0,1.7,1.7,2.1,3.8,20,21,79,0.37,0.09,0.46,0.37,0.46,0.16,0.19,0.35,0.16,0.35,10.9,29,2.67,24,1,2,2,0,0,1,0.09,1,0,0,0,0,0,253,343,73.8,3508,868,168,201,83.6,56,85,65.9,14,28,50.0,1,2.1,1.4,-1.1,15,13,16,8,21,0,8,7,7,27,4,4,0,0,0,24,5,7,41.7,4,16,9,56.3,1.47,0.83,0.25,0.44,16.4,0,0,0,0.11,2.3,2.3,7,4,2,2,3,3,9,33.3,6,8,0,8,4,11,7,0,65,37.5,12,74,4,3,31,1,1.27,15,9,6,0.55,1.05,15.2,14.5,0.7,0.06,0.4,440,3,35,189,222,34,440,39,9,23.1,26,66.7,293,1694,728,20,19,12,14,6,341,79
2093,Marcus Rashford,ENG,Attaquant,Aston Villa,Premier League,27,1997,5,1,202,2.2,0,2,2,0,0,0,0,0,0.3,0.3,1.9,2.1,13,10,32,0.0,0.89,0.89,0.0,0.89,0.12,0.83,0.95,0.12,0.95,2.2,17,7.57,10,1,3,1,2,0,3,1.34,2,0,0,1,0,0,72,104,69.2,1025,239,44,52,84.6,20,29,69.0,4,13,30.8,2,1.9,1.8,0.1,7,0,8,2,10,0,0,2,1,17,0,3,0,0,0,8,1,0,100.0,0,7,1,14.3,3.12,0.45,0.0,0.0,20.8,1,0,0,0.04,-0.3,-0.3,6,3,0,1,5,2,3,66.7,1,2,0,2,0,6,3,0,40,7.7,1,66,0,4,34,0,1.6,5,5,0,0.0,0.15,4.0,4.8,-0.9,-0.39,-0.46,139,2,10,31,99,14,139,16,8,50.0,8,50.0,85,544,320,13,5,7,3,1,99,32
2104,Remy Rees-Dottin,ENG,Attaquant,Bournemouth,Premier League,19,2006,1,0,1,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,1,1,6,3.0,0,0,0,0.0,-0.41,0.0,0.0,0.0,0.0,-0.49,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0
2106,Bobby Reid,JAM,Attaquant,Leicester City,Premier League,32,1993,20,7,639,7.1,1,2,3,1,0,0,2,0,0.8,0.8,1.2,2.0,12,14,40,0.14,0.28,0.42,0.14,0.42,0.11,0.17,0.27,0.11,0.27,7.1,12,1.69,8,0,0,2,2,0,3,0.42,1,0,0,1,1,0,134,190,70.5,1736,527,82,101,81.2,36,47,76.6,4,14,28.6,2,1.2,0.2,0.8,6,8,5,0,14,0,8,9,3,15,0,3,1,0,0,24,5,13,27.8,1,6,3,50.0,0.85,0.42,0.17,0.33,26.4,0,0,0,0.13,0.2,0.2,8,3,3,5,0,3,13,23.1,10,6,1,5,0,8,8,0,32,24.5,7,71,0,13,11,7,0.7,9,16,-7,-0.99,0.52,6.8,12.2,-5.4,-0.76,0.26,250,13,44,105,101,13,250,8,0,0.0,6,75.0,156,706,332,12,4,4,11,9,175,40
2123,Richarlison,BRA,Attaquant,Tottenham,Premier League,27,1997,9,2,279,3.1,2,1,3,2,0,0,1,0,1.2,1.2,0.9,2.1,8,10,17,0.65,0.32,0.97,0.65,0.97,0.38,0.29,0.67,0.38,0.67,3.1,8,2.57,5,0,0,2,1,0,1,0.32,1,0,0,0,0,0,49,75,65.3,750,272,24,32,75.0,16,26,61.5,5,7,71.4,1,0.9,0.6,0.1,4,7,4,2,10,0,4,7,1,7,0,3,0,0,0,8,7,14,33.3,2,6,3,50.0,1.94,0.97,0.33,0.67,8.4,0,0,0,0.2,0.8,0.8,4,3,0,3,1,0,0,0.0,0,1,1,0,0,4,8,0,31,10.7,2,66,0,7,21,0,1.44,8,2,6,1.94,1.7,4.5,4.4,0.1,0.04,0.09,116,8,19,62,36,12,116,9,1,11.1,7,77.8,56,310,138,8,7,3,4,5,79,17
2207,Bukayo Saka,ENG,Attaquant,Arsenal,Premier League,23,2001,16,16,1268,14.1,5,10,15,4,1,1,3,0,4.2,3.4,5.8,9.2,72,53,195,0.35,0.71,1.06,0.28,0.99,0.3,0.41,0.71,0.24,0.65,14.1,89,6.32,52,17,9,8,3,0,21,1.49,12,5,2,1,1,0,406,546,74.4,6315,1918,238,265,89.8,119,163,73.0,36,77,46.8,10,5.8,5.6,4.2,42,11,28,9,53,0,13,32,3,99,2,13,1,0,0,56,8,16,33.3,5,45,17,37.8,3.19,1.21,0.09,0.24,15.9,0,1,1,0.08,0.8,0.6,22,13,5,10,7,9,19,47.4,10,16,0,16,2,24,7,0,79,48.6,16,79,7,0,0,0,2.06,30,13,17,1.21,0.4,25.4,10.7,14.7,1.04,0.7,733,6,40,163,536,115,732,73,33,45.2,29,39.7,463,3196,1846,72,19,37,24,35,526,195
2212,Mohamed Salah,EGY,Attaquant,Liverpool,Premier League,32,1992,29,29,2568,28.5,27,17,44,18,9,9,1,0,22.0,15.0,11.2,26.2,122,110,364,0.95,0.6,1.54,0.63,1.23,0.77,0.39,1.16,0.52,0.92,28.5,131,4.59,96,1,17,11,4,2,23,0.81,17,0,4,2,0,0,680,957,71.1,10276,2928,383,459,83.4,229,322,71.1,44,75,58.7,17,11.2,7.0,5.8,68,41,70,12,110,0,20,33,11,52,4,11,0,0,0,81,7,6,53.8,27,97,44,45.4,3.4,1.54,0.19,0.41,15.2,1,9,9,0.16,5.0,3.0,18,11,7,5,6,7,12,58.3,5,4,0,4,4,22,5,0,89,98.4,29,89,22,0,0,0,2.41,69,27,42,1.47,1.47,64.7,24.7,40.0,1.4,1.8,1294,10,77,397,837,280,1285,107,51,47.7,53,49.5,887,5442,2849,122,47,102,91,54,1086,364
2240,Jadon Sancho,ENG,Attaquant,Chelsea,Premier League,24,2000,23,16,1430,15.9,2,4,6,2,0,0,1,0,1.6,1.6,3.2,4.8,83,71,177,0.13,0.25,0.38,0.13,0.38,0.1,0.2,0.3,0.1,0.3,15.9,56,3.52,49,0,3,1,3,0,10,0.63,9,0,0,0,1,0,544,655,83.1,7242,1652,344,384,89.6,168,200,84.0,10,21,47.6,4,3.2,2.8,0.8,29,22,36,0,71,0,4,10,5,19,1,5,2,0,0,77,4,7,36.4,2,18,4,22.2,1.13,0.25,0.11,0.5,14.9,0,0,0,0.09,0.4,0.4,9,5,2,2,5,5,11,45.5,6,6,0,6,1,10,6,2,62,54.8,16,76,6,7,30,1,1.74,29,22,7,0.44,-0.25,29.0,20.7,8.3,0.52,-0.09,786,11,96,242,456,97,786,82,42,51.2,32,39.0,525,3614,2027,83,29,46,23,15,622,177
